GameId,GameLocation,GameDivisionDisplay,GameTeamsShort,GameFinalScore,GameWinner,GameLoser,HomeTeamName,AwayTeamName,HomeTeamLeaguePoints,AwayTeamLeaguePoints,FinalHomeScore,FinalAwayScore,Referres,DateTime,GameEvents,Total 1P Attempt Given,Team Name Short,Team Role,Total Lost Points,Total 1P Shots Attempted,Total Won Points,Result Outcome,League Points,Team Name,GD Fouls,P3 Fouls,2P Made Shots,Starting Five,Fouls Raw,1P Made Shots,T1 Fouls,3P Made Shots,Player Number,Player Name,Total Points,Total Fouls,U3 Fouls,U2 Fouls,P2 Fouls,U1 Fouls,P1 Fouls,P Fouls
1601011,Centre Sportif 'Atert' - FINAL RESULT,M-Division 2:,Sparta Bertrange C - Nitia Bettembourg B,70 : 82,Nitia Bettembourg B,Sparta Bertrange C,Sparta Bertrange C,Nitia Bettembourg B,1,2,70,82,,2025-09-28 18:30:00,,20,NITB,Away,70,17,82,W,2,Nitia Bettembourg B,0,0,0,,1 (P2),0,0,0,8,FIERMONTE Manuel,0,1,0,0,1,0,0,0
1601011,Centre Sportif 'Atert' - FINAL RESULT,M-Division 2:,Sparta Bertrange C - Nitia Bettembourg B,70 : 82,Nitia Bettembourg B,Sparta Bertrange C,Sparta Bertrange C,Nitia Bettembourg B,1,2,70,82,,2025-09-28 18:30:00,,20,NITB,Away,70,17,82,W,2,Nitia Bettembourg B,0,0,1,,2 (P +P2),0,0,1,10,BUTLER Noah,5,2,0,0,1,0,0,1
1601011,Centre Sportif 'Atert' - FINAL RESULT,M-Division 2:,Sparta Bertrange C - Nitia Bettembourg B,70 : 82,Nitia Bettembourg B,Sparta Bertrange C,Sparta Bertrange C,Nitia Bettembourg B,1,2,70,82,,2025-09-28 18:30:00,,20,NITB,Away,70,17,82,W,2,Nitia Bettembourg B,0,0,5,,2 (P2+P2),6,0,5,11,PICCO Eric,31,2,0,0,2,0,0,0
1601011,Centre Sportif 'Atert' - FINAL RESULT,M-Division 2:,Sparta Bertrange C - Nitia Bettembourg B,70 : 82,Nitia Bettembourg B,Sparta Bertrange C,Sparta Bertrange C,Nitia Bettembourg B,1,2,70,82,,2025-09-28 18:30:00,,20,NITB,Away,70,17,82,W,2,Nitia Bettembourg B,0,0,4,,0,0,0,0,12,MOLLING Ben,8,0,0,0,0,0,0,0
1601011,Centre Sportif 'Atert' - FINAL RESULT,M-Division 2:,Sparta Bertrange C - Nitia Bettembourg B,70 : 82,Nitia Bettembourg B,Sparta Bertrange C,Sparta Bertrange C,Nitia Bettembourg B,1,2,70,82,,2025-09-28 18:30:00,,20,NITB,Away,70,17,82,W,2,Nitia Bettembourg B,0,0,0,,1 (P1),0,0,0,13,DUBAN Anatole Joseph,0,1,0,0,0,0,1,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,9,KORB,Home,103,21,61,L,1,Kordall Steelers B,0,0,8,,2 (P +P2),6,0,1,5,BABIC Ermin,25,2,0,0,1,0,0,1
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,9,KORB,Home,103,21,61,L,1,Kordall Steelers B,0,0,0,,2 (P +P ),0,0,0,7,CERQUEIRA SANTOS Tomas,0,2,0,0,0,0,0,2
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,9,KORB,Home,103,21,61,L,1,Kordall Steelers B,0,0,1,,0,0,0,0,10,MARCHAND Ulryc,2,0,0,0,0,0,0,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,9,KORB,Home,103,21,61,L,1,Kordall Steelers B,0,0,1,,3 (P +P2+P1),1,0,0,11,DRUZD Michal Robert,3,3,0,0,1,0,1,1
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,9,KORB,Home,103,21,61,L,1,Kordall Steelers B,0,0,2,,0,1,0,1,12,MORENO BORGES QUERIDO David Alexandre,8,0,0,0,0,0,0,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,9,KORB,Home,103,21,61,L,1,Kordall Steelers B,0,0,2,,1 (P2),6,0,4,14,KEMMER Raphael Felix,22,1,0,0,1,0,0,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,9,KORB,Home,103,21,61,L,1,Kordall Steelers B,0,0,0,,2 (P +P2),1,0,0,15,HADZAJLIC Elhan,1,2,0,0,1,0,0,1
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,0,1,,1 (P2),0,0,3,4,KAMBALA Noah Jacques,11,1,0,0,1,0,0,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,0,1,,1 (P ),0,0,0,5,BISSE NGO TIGA Maurice Stephane,2,1,0,0,0,0,0,1
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,0,4,,1 (P1),0,0,2,6,BURG Raoul,14,1,0,0,0,0,1,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,0,7,,2 (P +P2),3,0,5,7,MARSCHAL Darren,32,2,0,0,1,0,0,1
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,0,6,,4 (P2+P +P +P2),2,0,0,8,BABACIC Adnan,14,4,0,0,2,0,0,2
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,0,4,,1 (P2),2,0,1,10,CIMINO Antoni,13,1,0,0,1,0,0,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,1,3,,2 (P3+P2),0,0,0,12,DAVID Pit,6,2,0,0,1,0,0,0
1601013,Centre Sportif Niederkorn - FINAL RESULT,M-Division 2:,Kordall Steelers B - Basket Esch C,61 : 103,Basket Esch C,Kordall Steelers B,Kordall Steelers B,Basket Esch C,1,2,61,103,,2025-09-28 16:00:00,,21,BASC,Away,61,9,103,W,2,Basket Esch C,0,0,4,,5 (P2+P +P +T1+P2),0,1,1,15,REIS Sven,11,5,0,0,2,0,0,2
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,0,,1 (P1),0,0,1,4,REDING Chris Jay,3,1,0,0,0,0,1,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,2,,3 (P +P +P2),1,0,1,5,TSHILUMBA Daniel,8,3,0,0,1,0,0,2
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,2,,1 (P2),2,0,0,6,DZELALIJA Petar,6,1,0,0,1,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,3,,3 (P +P2+P1),0,0,1,7,TEIXEIRA RIBEIRO Fabio,9,3,0,0,1,0,1,1
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,5,,2 (P +P ),0,0,1,8,LUKIC Teodor,13,2,0,0,0,0,0,2
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,0,,0,0,0,0,10,KUHN Georges,0,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,0,,2 (P2+P ),0,0,1,11,GIAMPAOLO Romeo Vincenzo,3,2,0,0,1,0,0,1
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,0,,0,0,0,0,12,JUNG Scott,0,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,8,,2 (P1+P2),1,0,5,14,ECO Dzenan,32,2,0,0,1,0,1,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,15,BASB,Home,61,8,81,W,2,Bascharage Hedgehogs B,0,0,2,,1 (P2),0,0,1,15,WILSON DA SILVA Almada,7,1,0,0,1,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,1,,0,0,0,0,4,KLOPP Pit,2,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,1,,0,0,0,0,5,MAIORANO Jonah,2,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,1,,0,0,0,0,6,RIES Pit,2,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,0,,0,0,0,0,7,KLAUNER Sven,0,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,1,,0,3,0,0,8,RADZIMSKI Krzystof,5,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,0,,2 (P2+P ),4,0,2,9,HEINESCH Christian,10,2,0,0,1,0,0,1
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,5,,0,0,0,0,10,DZUDZEVIC Nevzat,10,0,0,0,0,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,1,,3 (P +P +P2),0,0,1,11,KREUTZ Max,5,3,0,0,1,0,0,2
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,5,,1 (P2),1,0,0,13,KONSBRUCK Chris,11,1,0,0,1,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,3,,1 (P2),1,0,0,14,TSCHIDERER Maximilian,7,1,0,0,1,0,0,0
1601015,Hall Op Acker - FINAL RESULT,M-Division 2:,Bascharage Hedgehogs B - Musel Pikes C,81 : 61,Bascharage Hedgehogs B,Musel Pikes C,Bascharage Hedgehogs B,Musel Pikes C,2,1,81,61,,2025-09-27 17:30:00,,8,MUSC,Away,81,15,61,L,1,Musel Pikes C,0,0,3,,0,1,0,0,15,WEBER Sascha Herbert Felix,7,0,0,0,0,0,0,0
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,14,MAMB,Home,47,26,68,W,2,Mambra Mamer B,0,0,2,,1 (P2),0,0,0,4,WERGIFOSSE Lucas,4,1,0,0,1,0,0,0
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,14,MAMB,Home,47,26,68,W,2,Mambra Mamer B,0,0,7,,0,1,0,3,5,GEIMER Scharel,24,0,0,0,0,0,0,0
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,14,MAMB,Home,47,26,68,W,2,Mambra Mamer B,0,0,6,,1 (P2),4,0,0,6,NEY Christophe,16,1,0,0,1,0,0,0
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,14,MAMB,Home,47,26,68,W,2,Mambra Mamer B,0,0,5,,1 (P ),2,0,0,8,TRESSON Maximilien,12,1,0,0,0,0,0,1
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,14,MAMB,Home,47,26,68,W,2,Mambra Mamer B,0,1,3,,4 (P1+P2+P3+P2),0,0,0,11,DECKER Luc,6,4,0,0,2,0,1,0
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,14,MAMB,Home,47,26,68,W,2,Mambra Mamer B,0,0,2,,2 (P2+P ),2,0,0,15,TUFFEL Jannik,6,2,0,0,1,0,0,1
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,26,RÉSB,Away,68,14,47,L,1,Résidence Walferdange B,0,0,1,,1 (P2),0,0,0,7,WOZNIAK Artur,2,1,0,0,1,0,0,0
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,26,RÉSB,Away,68,14,47,L,1,Résidence Walferdange B,0,0,3,,1 (P ),0,0,0,8,RUSU Liviu-Constantin,6,1,0,0,0,0,0,1
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,26,RÉSB,Away,68,14,47,L,1,Résidence Walferdange B,0,2,7,,4 (P2+P3+P3+P ),0,0,0,9,FULOP Mihnea-Cristian,14,4,0,0,1,0,0,1
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,26,RÉSB,Away,68,14,47,L,1,Résidence Walferdange B,0,0,6,,3 (P1+P +P2),4,0,0,11,SANTI Emanuele,16,3,0,0,1,0,1,1
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,26,RÉSB,Away,68,14,47,L,1,Résidence Walferdange B,0,0,1,,4 (P2+P2+P2+P2),1,0,0,13,MALDARESCU Tudor-Costin,3,4,0,0,4,0,0,0
1601017,Centre Sportif 'Nic. Frantz' - FINAL RESULT,M-Division 2:,Mambra Mamer B - Résidence Walferdange B,68 : 47,Mambra Mamer B,Résidence Walferdange B,Mambra Mamer B,Résidence Walferdange B,2,1,68,47,,2025-09-27 18:15:00,,26,RÉSB,Away,68,14,47,L,1,Résidence Walferdange B,0,1,1,,2 (P2+P3),4,0,0,15,BERKHOFF Andreas,6,2,0,0,1,0,0,0
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,0,0,2,,1 (P2),0,0,0,5,HILLIARD Jonathan Michael,4,1,0,0,1,0,0,0
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,0,0,1,,4 (P2+P +P +P2),0,0,1,6,GRANGE Pierre Adrien,5,4,0,0,2,0,0,2
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,0,0,10,,2 (U2+P ),4,0,3,7,MELICIO PAIVA Diogo Miguel,33,2,0,1,0,0,0,1
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,0,0,6,,3 (P +U2+P2),0,0,2,9,FRANCO Mathieu,18,3,0,1,1,0,0,1
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,0,0,10,,1 (P ),1,0,0,10,WENSVEEN GROU Kian,21,1,0,0,0,0,0,1
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,1,0,2,,5 (T1+P2+P +P +T1+GD),3,2,0,11,FORDE Craig,7,5,0,0,1,0,0,2
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,0,0,3,,2 (P2+P2),2,0,0,14,GRIGORIADIS Leonidas,8,2,0,0,2,0,0,0
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,26,GRÉC,Home,72,24,102,W,2,Gréngewald Hueschtert C,0,0,2,,3 (P2+P2+P2),2,0,0,15,NTERELIS Christos,6,3,0,0,3,0,0,0
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,24,T71B,Away,102,26,72,L,1,T71 Dudelange B,0,0,5,,3 (P1+P1+P ),6,0,0,5,CHAKIR Karim,16,3,0,0,0,0,2,1
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,24,T71B,Away,102,26,72,L,1,T71 Dudelange B,0,0,6,,2 (P +P1),5,0,6,6,BECKER Pol,35,2,0,0,0,0,1,1
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,24,T71B,Away,102,26,72,L,1,T71 Dudelange B,0,0,1,,3 (P1+P2+P1),0,0,2,7,MELANDA Ruben,8,3,0,0,1,0,2,0
1601019,"Centre Sportif ""Am Sand"" - FINAL RESULT",M-Division 2:,Gréngewald Hueschtert C - T71 Dudelange B,102 : 72,Gréngewald Hueschtert C,T71 Dudelange B,Gréngewald Hueschtert C,T71 Dudelange B,2,1,102,72,,2025-09-27 18:45:00,,24,T71B,Away,102,26,72,L,1,T71 Dudelange B,0,0,5,,5 (P1+P2+P2+P2+P2),1,0,0,8,GLOD Leo,11,5,0,0,4,0,1,0
